Timestamp for sample frequency every 15 min,Temperature_Fahrenheit,Relative_Humidity
2018-11-01 10:11:00,67.7096,46.1851
2018-11-01 10:26:00,67.6710,46.3987
2018-11-01 10:41:00,67.6710,47.1921
2018-11-01 10:56:00,67.6324,47.6194
2018-11-01 11:11:00,67.8061,48.1077
2018-11-01 11:26:00,67.8061,48.4739
2018-11-01 11:41:00,67.6710,43.3164
2018-11-01 11:56:00,68.3080,45.6663
2018-11-01 12:11:00,68.4046,46.2766
2018-11-01 12:26:00,68.2115,46.4292
2018-11-01 12:41:00,68.2887,46.8564
2018-11-01 12:56:00,68.2115,46.2766
2018-11-01 13:11:00,68.1536,45.2695
2018-11-01 13:26:00,68.2308,44.9338
2018-11-01 13:41:00,67.8640,44.9033
2018-11-01 13:56:00,68.1343,44.5981
2018-11-01 14:11:00,68.1729,46.0630
2018-11-01 14:26:00,68.2694,46.9480
2018-11-01 14:41:00,68.3853,47.1616
2018-11-01 14:56:00,68.4818,47.3752
2018-11-01 15:11:00,68.4239,47.3447
2018-11-01 15:26:00,68.4046,47.1311
2018-11-01 15:41:00,68.2115,47.3752
2018-11-01 15:56:00,67.9799,47.6499
2018-11-01 16:11:00,67.7868,47.5278
2018-11-01 16:26:00,67.5938,47.1311
2018-11-01 16:41:00,67.5165,46.3071
2018-11-01 16:56:00,67.2849,45.3000
2018-11-01 17:11:00,66.9567,45.1780
2018-11-01 17:26:00,66.9953,46.6733
2018-11-01 17:41:00,67.0918,44.9033
2018-11-01 17:56:00,67.7096,49.2063
2018-11-01 18:11:00,68.3466,46.8564
2018-11-01 18:26:00,67.9412,52.1055
2018-11-01 18:41:00,68.2115,46.1240
2018-11-01 18:56:00,67.8640,51.0984
2018-11-01 19:11:00,68.1536,46.2766
2018-11-01 19:26:00,67.3428,46.4902
2018-11-01 19:41:00,68.3273,47.5278
2018-11-01 19:56:00,67.5938,51.2815
2018-11-01 20:11:00,68.0378,46.3071
2018-11-01 20:26:00,67.6324,52.4106
2018-11-01 20:41:00,67.8640,45.5137
2018-11-01 20:56:00,68.2308,53.5398
2018-11-01 21:11:00,67.5358,44.4456
2018-11-01 21:26:00,68.4625,49.0537
2018-11-01 21:41:00,67.4586,50.4880
2018-11-01 21:56:00,68.2115,47.1921
2018-11-01 22:11:00,67.6324,53.1431
2018-11-01 22:26:00,67.9799,46.3987
2018-11-01 22:41:00,68.1536,54.0586
2018-11-01 22:56:00,67.7868,45.3306
2018-11-01 23:11:00,68.3080,53.8450
2018-11-01 23:26:00,67.6710,44.8118
2018-11-01 23:41:00,68.6362,53.3872
2018-11-01 23:56:00,67.6517,52.1665
2018-11-02 00:11:00,68.2501,47.2837
2018-11-02 00:26:00,68.1729,54.4858
2018-11-02 00:41:00,67.9026,46.0325
2018-11-02 00:56:00,68.3466,54.1807
2018-11-02 01:11:00,67.9026,45.4832
2018-11-02 01:26:00,68.4818,53.9365
2018-11-02 01:41:00,67.5551,45.2390
2018-11-02 01:56:00,68.5590,53.8450
2018-11-02 02:11:00,67.7482,44.9033
2018-11-02 02:26:00,68.4046,54.3638
2018-11-02 02:41:00,67.8640,45.5137
2018-11-02 02:56:00,67.9026,53.4482
2018-11-02 03:11:00,68.0571,47.6194
2018-11-02 03:26:00,67.4200,47.7720
2018-11-02 03:41:00,68.5976,50.9153
2018-11-02 03:56:00,67.8833,45.5137
2018-11-02 04:11:00,67.7675,53.2957
2018-11-02 04:26:00,68.2115,48.8401
2018-11-02 04:41:00,67.8833,44.8728
2018-11-02 04:56:00,67.7675,45.2085
2018-11-02 05:11:00,67.7675,47.3142
2018-11-02 05:26:00,68.4046,51.1289
2018-11-02 05:41:00,68.2308,51.8918
2018-11-02 05:56:00,68.2115,48.3518
2018-11-02 06:11:00,67.7096,47.1311
2018-11-02 06:26:00,67.8254,48.5349
2018-11-02 06:41:00,68.0571,51.1899
2018-11-02 06:56:00,68.3080,51.7393
2018-11-02 07:11:00,68.4046,52.5327
2018-11-02 07:26:00,68.5397,53.1736
2018-11-02 07:41:00,67.5744,48.9316
2018-11-02 07:56:00,67.9026,51.5256
2018-11-02 08:11:00,68.1922,52.8989
2018-11-02 08:26:00,68.3080,49.6946
2018-11-02 08:41:00,67.4586,47.2837
2018-11-02 08:56:00,67.2270,46.3071
2018-11-02 09:11:00,67.2656,43.9573
2018-11-02 09:26:00,67.9026,51.7087
2018-11-02 09:41:00,68.2694,53.2651
2018-11-02 09:56:00,67.5938,46.9480
2018-11-02 10:11:00,67.5744,51.2205
2018-11-02 10:26:00,68.0571,53.2346
2018-11-02 10:41:00,68.2887,51.2510
2018-11-02 10:56:00,67.0918,46.0630
2018-11-02 11:11:00,67.6517,52.5632
2018-11-02 11:26:00,68.1343,53.9976
2018-11-02 11:41:00,67.3235,47.6499
2018-11-02 11:56:00,67.0339,50.5491
2018-11-02 12:11:00,67.9992,54.1807
2018-11-02 12:26:00,67.4972,47.2227
2018-11-02 12:41:00,67.0918,50.3354
2018-11-02 12:56:00,67.9799,53.5093
2018-11-02 13:11:00,67.9605,49.1453
2018-11-02 13:26:00,66.9760,49.4810
2018-11-02 13:41:00,67.9219,53.9670
2018-11-02 13:56:00,67.4200,48.5349
2018-11-02 14:11:00,66.8988,46.3376
2018-11-02 14:26:00,67.5551,51.9529
2018-11-02 14:41:00,68.0378,54.2417
2018-11-02 14:56:00,67.1497,47.1921
2018-11-02 15:11:00,66.9760,46.0935
2018-11-02 15:26:00,66.8215,46.3376
2018-11-02 15:41:00,67.8833,53.6619
2018-11-02 15:56:00,67.6324,49.0842
2018-11-02 16:11:00,67.0532,48.1992
2018-11-02 16:26:00,67.0918,47.4668
2018-11-02 16:41:00,67.0725,47.1616
2018-11-02 16:56:00,67.0146,46.9785
2018-11-02 17:11:00,67.0339,47.0701
2018-11-02 17:26:00,66.9181,47.6499
2018-11-02 17:41:00,67.7096,50.4880
2018-11-02 17:56:00,67.2270,47.3447
2018-11-02 18:11:00,67.0532,46.1851
2018-11-02 18:26:00,67.4200,44.3540
2018-11-02 18:41:00,67.6324,51.2205
2018-11-02 18:56:00,68.1536,53.1431
2018-11-02 19:11:00,67.7289,47.4058
2018-11-02 19:26:00,67.1304,45.3611
2018-11-02 19:41:00,67.7096,51.3425
2018-11-02 19:56:00,68.2308,52.8989
2018-11-02 20:11:00,68.3466,50.4270
2018-11-02 20:26:00,67.1690,46.3071
2018-11-02 20:41:00,67.4972,50.4880
2018-11-02 20:56:00,68.0957,52.9905
2018-11-02 21:11:00,68.0185,48.5959
2018-11-02 21:26:00,67.0918,46.4902
2018-11-02 21:41:00,67.2656,45.0254
2018-11-02 21:56:00,67.7289,50.4575
2018-11-02 22:11:00,68.2501,53.2651
2018-11-02 22:26:00,67.4779,47.4973
2018-11-02 22:41:00,67.5551,50.1523
2018-11-02 22:56:00,68.2115,53.1125
2018-11-02 23:11:00,67.4972,47.1311
2018-11-02 23:26:00,67.2849,45.7883
2018-11-02 23:41:00,67.7675,47.9551
2018-11-02 23:56:00,68.0957,51.7393
2018-11-03 00:11:00,68.3273,52.9600
2018-11-03 00:26:00,67.9605,49.1758
2018-11-03 00:41:00,67.4393,46.9175
2018-11-03 00:56:00,67.5938,45.0559
2018-11-03 01:11:00,67.8833,51.3730
2018-11-03 01:26:00,68.3660,54.0891
2018-11-03 01:41:00,67.4972,47.6804
2018-11-03 01:56:00,67.5551,45.5137
2018-11-03 02:11:00,67.6324,46.3071
2018-11-03 02:26:00,68.1536,53.1125
2018-11-03 02:41:00,68.0185,49.5420
2018-11-03 02:56:00,67.3814,45.9714
2018-11-03 03:11:00,67.9605,52.5632
2018-11-03 03:26:00,68.2501,53.6619
2018-11-03 03:41:00,68.0378,49.6641
2018-11-03 03:56:00,67.4393,45.7273
2018-11-03 04:11:00,67.7289,49.6946
2018-11-03 04:26:00,67.7482,50.6711
2018-11-03 04:41:00,67.9412,51.2510
2018-11-03 04:56:00,67.5358,48.7180
2018-11-03 05:11:00,67.4972,48.8706
2018-11-03 05:26:00,67.7096,49.6335
2018-11-03 05:41:00,67.8640,50.8848
2018-11-03 05:56:00,67.9412,51.1594
2018-11-03 06:11:00,67.6324,48.6875
2018-11-03 06:26:00,66.6285,47.9551
2018-11-03 06:41:00,66.5706,47.0701
2018-11-03 06:56:00,66.6092,46.8870
2018-11-03 07:11:00,67.4779,44.9949
2018-11-03 07:26:00,68.3466,56.8967
2018-11-03 07:41:00,67.8254,46.3682
2018-11-03 07:56:00,68.1729,44.2014
2018-11-03 08:11:00,68.1922,43.5300
2018-11-03 08:26:00,68.5011,55.1572
2018-11-03 08:41:00,67.6324,46.2766
2018-11-03 08:56:00,68.5397,56.2253
2018-11-03 09:11:00,67.5551,46.3376
2018-11-03 09:26:00,68.5011,55.4014
2018-11-03 09:41:00,67.7482,46.3987
2018-11-03 09:56:00,68.5397,54.0281
2018-11-03 10:11:00,67.8254,48.8706
2018-11-03 10:26:00,68.6169,48.9622
2018-11-03 10:41:00,68.2115,54.0586
2018-11-03 10:56:00,68.0571,47.6499
2018-11-03 11:11:00,67.9219,43.4690
2018-11-03 11:26:00,68.7907,55.1572
2018-11-03 11:41:00,68.0957,46.6123
2018-11-03 11:56:00,68.2115,50.7017
2018-11-03 12:11:00,68.5011,49.7251
2018-11-03 12:26:00,67.9026,47.4058
2018-11-03 12:41:00,67.9219,48.9316
2018-11-03 12:56:00,67.9605,50.7017
2018-11-03 13:11:00,68.1729,51.5562
2018-11-03 13:26:00,68.3660,52.3801
2018-11-03 13:41:00,67.7482,46.9480
2018-11-03 13:56:00,67.9219,48.6265
2018-11-03 14:11:00,67.7675,47.7720
2018-11-03 14:26:00,67.6710,46.1545
2018-11-03 14:41:00,68.4046,47.5583
2018-11-03 14:56:00,67.7096,47.0396
2018-11-03 15:11:00,67.9799,52.1970
2018-11-03 15:26:00,67.5358,45.2695
2018-11-03 15:41:00,68.1343,50.5491
2018-11-03 15:56:00,67.8061,43.0723
2018-11-03 16:11:00,68.8293,44.5676
2018-11-03 16:26:00,68.5397,40.7529
2018-11-03 16:41:00,68.2115,38.7693
2018-11-03 16:56:00,67.9992,37.3044
2018-11-03 17:11:00,68.3466,36.4194
2018-11-03 17:26:00,68.5976,34.7410
2018-11-03 17:41:00,68.9644,32.9709
2018-11-03 17:56:00,69.0416,30.9568
2018-11-03 18:11:00,69.2540,29.6140
2018-11-03 18:26:00,69.0223,29.3088
2018-11-03 18:41:00,69.0416,29.0647
2018-11-03 18:56:00,69.0803,28.6069
2018-11-03 19:11:00,69.1575,28.1797
2018-11-03 19:26:00,69.1575,27.5693
2018-11-03 19:41:00,69.2733,27.0505
2018-11-03 19:56:00,68.8100,27.4778
2018-11-03 20:11:00,68.8100,27.0811
2018-11-03 20:26:00,68.9644,25.6772
2018-11-03 20:41:00,68.8293,25.4636
2018-11-03 20:56:00,68.5783,25.4941
2018-11-03 21:11:00,68.5590,25.4941
2018-11-03 21:26:00,68.5397,25.3110
2018-11-03 21:41:00,68.5397,24.7617
2018-11-03 21:56:00,68.5397,24.6396
2018-11-03 22:11:00,68.7135,24.4871
2018-11-03 22:26:00,68.6169,24.6396
2018-11-03 22:41:00,68.6169,24.4260
2018-11-03 22:56:00,68.7328,24.3040
2018-11-03 23:11:00,68.8100,24.3040
2018-11-03 23:26:00,69.0030,23.9683
2018-11-03 23:41:00,68.8100,24.0903
2018-11-03 23:56:00,68.6362,24.2124
2018-11-04 00:11:00,68.8293,24.1208
2018-11-04 00:26:00,68.6169,24.0293
2018-11-04 00:41:00,68.6941,24.0598
2018-11-04 00:56:00,68.8679,23.9377
2018-11-04 01:11:00,68.8100,24.1208
2018-11-04 01:26:00,68.6169,24.2124
2018-11-04 01:41:00,68.7521,24.2124
2018-11-04 01:56:00,68.9644,24.1208
2018-11-04 01:11:00,68.8100,24.3345
2018-11-04 01:26:00,68.9065,24.3345
2018-11-04 01:41:00,68.9644,24.3345
2018-11-04 01:56:00,68.8679,24.4871
2018-11-04 02:11:00,69.0416,24.6702
2018-11-04 02:26:00,68.9258,24.5786
2018-11-04 02:41:00,68.9258,24.6396
2018-11-04 02:56:00,69.1189,24.1514
2018-11-04 03:11:00,69.0416,24.1514
2018-11-04 03:26:00,68.8100,24.4871
2018-11-04 03:41:00,69.1189,24.4565
2018-11-04 03:56:00,69.3891,24.0598
2018-11-04 04:11:00,69.3505,23.8462
2018-11-04 04:26:00,69.1189,23.9683
2018-11-04 04:41:00,68.8486,23.9683
2018-11-04 04:56:00,69.2347,23.8462
2018-11-04 05:11:00,68.9065,23.6936
2018-11-04 05:26:00,69.1575,23.3884
2018-11-04 05:41:00,68.9837,23.9683
2018-11-04 05:56:00,69.0030,23.9072
2018-11-04 06:11:00,68.9065,24.6396
2018-11-04 06:26:00,69.0803,24.2429
2018-11-04 06:41:00,68.7328,24.2124
2018-11-04 06:56:00,69.0030,24.2124
2018-11-04 07:11:00,69.6980,24.1819
2018-11-04 07:26:00,69.2347,24.1819
2018-11-04 07:41:00,69.1382,23.7852
2018-11-04 07:56:00,69.2347,23.4800
2018-11-04 08:11:00,69.0803,23.1138
2018-11-04 08:26:00,69.1189,23.0833
2018-11-04 08:41:00,68.8679,23.1138
2018-11-04 08:56:00,68.4818,23.7241
2018-11-04 09:11:00,68.1150,24.6091
2018-11-04 09:26:00,68.6748,24.3040
2018-11-04 09:41:00,68.7328,24.3040
2018-11-04 09:56:00,68.4432,24.5786
2018-11-04 10:11:00,68.3853,24.8533
2018-11-04 10:26:00,68.2694,24.9753
2018-11-04 10:41:00,68.5976,24.7007
2018-11-04 10:56:00,68.3853,24.7922
2018-11-04 11:11:00,68.2887,24.8533
2018-11-04 11:26:00,68.5783,24.4260
2018-11-04 11:41:00,67.9992,24.7312
2018-11-04 11:56:00,68.6362,24.2124
2018-11-04 12:11:00,68.2115,24.5481
2018-11-04 12:26:00,68.4239,24.3040
2018-11-04 12:41:00,68.8100,24.0598
2018-11-04 12:56:00,68.8293,23.9377
2018-11-04 13:11:00,68.5397,24.0293
2018-11-04 13:26:00,69.0996,23.7852
2018-11-04 13:41:00,68.9644,23.9683
2018-11-04 13:56:00,69.4857,23.2358
2018-11-04 14:11:00,69.0996,23.6021
2018-11-04 14:26:00,69.4471,23.2664
2018-11-04 14:41:00,69.1189,23.3884
2018-11-04 14:56:00,69.1768,23.1138
2018-11-04 15:11:00,69.2733,22.9307
2018-11-04 15:26:00,69.2926,23.0222
2018-11-04 15:41:00,69.0223,22.9001
2018-11-04 15:56:00,69.0609,22.8391
2018-11-04 16:11:00,69.4664,22.4729
2018-11-04 16:26:00,69.5243,23.8462
2018-11-04 16:41:00,69.1575,24.8228
2018-11-04 16:56:00,68.7135,25.1890
2018-11-04 17:11:00,68.6169,25.0669
2018-11-04 17:26:00,68.8100,25.1890
2018-11-04 17:41:00,68.7521,25.5857
2018-11-04 17:56:00,68.7521,25.0669
2018-11-04 18:11:00,68.9644,26.2266
2018-11-04 18:26:00,68.7714,26.8369
2018-11-04 18:41:00,68.8486,26.5623
2018-11-04 18:56:00,68.8293,27.6609
2018-11-04 19:11:00,69.1189,27.3252
2018-11-04 19:26:00,68.7521,27.7524
2018-11-04 19:41:00,69.0416,27.4473
2018-11-04 19:56:00,68.6362,27.9355
2018-11-04 20:11:00,68.6748,27.7219
2018-11-04 20:26:00,68.8486,27.7830
2018-11-04 20:41:00,68.9258,27.9050
2018-11-04 20:56:00,68.9644,27.5999
2018-11-04 21:11:00,68.7521,27.5999
2018-11-04 21:26:00,68.7521,27.5999
2018-11-04 21:41:00,68.7328,27.6304
2018-11-04 21:56:00,69.0803,27.5999
2018-11-04 22:11:00,68.9644,27.7830
2018-11-04 22:26:00,68.6362,27.8135
2018-11-04 22:41:00,68.6169,27.0200
2018-11-04 22:56:00,69.0803,26.3792
2018-11-04 23:11:00,69.0030,26.9285
2018-11-04 23:26:00,69.2926,27.0505
2018-11-04 23:41:00,68.9451,27.4473
2018-11-04 23:56:00,68.8293,27.2947
2018-11-05 00:11:00,68.8679,27.2336
2018-11-05 00:26:00,69.0803,27.1116
2018-11-05 00:41:00,68.6362,27.4167
2018-11-05 00:56:00,69.1575,27.2947
2018-11-05 01:11:00,68.9644,27.3252
2018-11-05 01:26:00,68.9837,27.5999
2018-11-05 01:41:00,68.9258,27.7524
2018-11-05 01:56:00,69.1382,27.8135
2018-11-05 02:11:00,68.7521,28.2407
2018-11-05 02:26:00,68.8293,28.3018
2018-11-05 02:41:00,69.3505,28.0576
2018-11-05 02:56:00,68.8679,28.3323
2018-11-05 03:11:00,69.2154,28.3933
2018-11-05 03:26:00,68.7521,28.6069
2018-11-05 03:41:00,69.1575,28.5154
2018-11-05 03:56:00,69.2347,28.6680
2018-11-05 04:11:00,68.9065,29.1562
2018-11-05 04:26:00,68.9258,29.4309
2018-11-05 04:41:00,68.9837,29.6445
2018-11-05 04:56:00,68.6362,30.1938
2018-11-05 05:11:00,68.9258,30.4990
2018-11-05 05:26:00,68.8293,30.7432
2018-11-05 05:41:00,69.4664,30.3770
2018-11-05 05:56:00,68.8486,31.2620
2018-11-05 06:11:00,68.8293,31.6587
2018-11-05 06:26:00,69.1189,31.3535
2018-11-05 06:41:00,68.9258,31.2620
2018-11-05 06:56:00,68.9065,31.3230
2018-11-05 07:11:00,69.0996,31.4451
2018-11-05 07:26:00,68.9837,31.8418
2018-11-05 07:41:00,68.9065,32.3301
2018-11-05 07:56:00,68.9065,32.9404
2018-11-05 08:11:00,68.7521,33.4897
2018-11-05 08:26:00,68.7328,34.0391
2018-11-05 08:41:00,68.5783,34.3137
2018-11-05 08:56:00,68.6362,34.0696
2018-11-05 09:11:00,68.4046,34.1917
2018-11-05 09:26:00,68.7328,34.1306
2018-11-05 09:41:00,68.5590,34.4053
2018-11-05 09:56:00,68.7328,34.6494
2018-11-05 10:11:00,69.6980,33.7339
2018-11-05 10:26:00,70.4702,33.6423
2018-11-05 10:41:00,70.2386,34.1001
2018-11-05 10:56:00,70.1613,34.2832
2018-11-05 11:11:00,70.7984,34.0696
2018-11-05 11:26:00,70.6440,33.3982
2018-11-05 11:41:00,70.4509,33.2761
2018-11-05 11:56:00,70.4509,32.1775
2018-11-05 12:11:00,71.0108,32.1775
2018-11-05 12:26:00,70.2386,33.3982
2018-11-05 12:41:00,70.4702,33.5203
2018-11-05 12:56:00,70.4509,33.5508
2018-11-05 13:11:00,70.3930,35.2903
2018-11-05 13:26:00,70.8563,34.9546
2018-11-05 13:41:00,70.7984,35.1682
2018-11-05 13:56:00,70.9335,35.4734
2018-11-05 14:11:00,70.6826,35.8396
2018-11-05 14:26:00,69.6980,37.3655
2018-11-05 14:41:00,69.3698,38.5557
2018-11-05 14:56:00,69.6980,38.0063
2018-11-05 15:11:00,69.1768,39.5322
2018-11-05 15:26:00,69.6594,39.2271
2018-11-05 15:41:00,69.3891,35.2292
2018-11-05 15:56:00,69.4664,35.5039
2018-11-05 16:11:00,69.0996,36.4500
2018-11-05 16:26:00,69.2154,36.5720
2018-11-05 16:41:00,69.6980,39.3186
2018-11-05 16:56:00,70.0648,39.8069
2018-11-05 17:11:00,70.3930,40.3257
2018-11-05 17:26:00,70.3930,39.6543
2018-11-05 17:41:00,69.6980,37.1519
2018-11-05 17:56:00,69.6980,39.5322
2018-11-05 18:11:00,70.6826,42.3398
2018-11-05 18:26:00,70.4702,43.8047
2018-11-05 18:41:00,70.1806,38.4336
2018-11-05 18:56:00,69.4664,41.2107
2018-11-05 19:11:00,69.6980,45.9714
2018-11-05 19:26:00,70.2386,46.9175
2018-11-05 19:41:00,70.7405,39.1965
2018-11-05 19:56:00,69.6980,42.4619
2018-11-05 20:11:00,70.1034,46.4902
2018-11-05 20:26:00,70.6826,46.2461
2018-11-05 20:41:00,70.1613,40.6614
2018-11-05 20:56:00,69.6980,46.0325
2018-11-05 21:11:00,70.1420,47.5889
2018-11-05 21:26:00,70.6826,40.4478
2018-11-05 21:41:00,69.9683,42.2483
2018-11-05 21:56:00,71.0108,46.5818
2018-11-05 22:11:00,70.9529,41.5769
2018-11-05 22:26:00,70.1034,42.8281
2018-11-05 22:41:00,71.4548,46.7344
2018-11-05 22:56:00,71.3003,40.3867
2018-11-05 23:11:00,70.7984,42.9807
2018-11-05 23:26:00,71.2424,47.3447
2018-11-05 23:41:00,71.5899,40.3257
2018-11-05 23:56:00,70.4702,44.3845
2018-11-06 00:11:00,71.0301,47.9246
2018-11-06 00:26:00,70.9915,41.2412
2018-11-06 00:41:00,70.1227,44.4761
2018-11-06 00:56:00,71.1266,48.0466
2018-11-06 01:11:00,70.8177,40.5698
2018-11-06 01:26:00,71.0108,47.0396
2018-11-06 01:41:00,71.6092,45.7883
2018-11-06 01:56:00,70.8370,40.9666
2018-11-06 02:11:00,71.2231,46.2766
2018-11-06 02:26:00,71.6092,44.7202
2018-11-06 02:41:00,71.6092,39.8374
2018-11-06 02:56:00,71.5127,45.6357
2018-11-06 03:11:00,71.3583,46.0325
2018-11-06 03:26:00,71.3583,39.1050
2018-11-06 03:41:00,71.2617,43.3164
2018-11-06 03:56:00,71.4162,45.7578
2018-11-06 04:11:00,71.7058,42.8281
2018-11-06 04:26:00,71.1266,43.0417
2018-11-06 04:41:00,71.1652,45.4221
2018-11-06 04:56:00,71.6478,43.4080
2018-11-06 05:11:00,71.1073,44.2319
2018-11-06 05:26:00,70.5667,44.3845
2018-11-06 05:41:00,71.3003,43.3164
2018-11-06 05:56:00,71.6285,42.5840
2018-11-06 06:11:00,71.7058,41.9736
2018-11-06 06:26:00,71.8795,41.5159
2018-11-06 06:41:00,71.9374,41.3328
2018-11-06 06:56:00,72.1498,41.0581
2018-11-06 07:11:00,71.6478,41.3633
2018-11-06 07:26:00,72.2077,40.7224
2018-11-06 07:41:00,71.9181,40.7529
2018-11-06 07:56:00,71.4741,41.3022
2018-11-06 08:11:00,72.1884,40.6919
2018-11-06 08:26:00,71.6285,41.2107
2018-11-06 08:41:00,71.1266,41.7905
2018-11-06 08:56:00,70.9335,42.6755
2018-11-06 09:11:00,70.0648,41.0886
2018-11-06 09:26:00,70.4316,44.8118
2018-11-06 09:41:00,70.3544,44.1709
2018-11-06 09:56:00,69.9490,40.3257
2018-11-06 10:11:00,70.8563,45.3306
2018-11-06 10:26:00,70.4316,47.0701
2018-11-06 10:41:00,68.9065,40.5088
2018-11-06 10:56:00,69.2154,43.5300
2018-11-06 11:11:00,69.1961,49.4810
2018-11-06 11:26:00,68.7521,43.4995
2018-11-06 11:41:00,69.3505,43.4690
2018-11-06 11:56:00,69.0223,50.5491
2018-11-06 12:11:00,68.9258,41.9126
2018-11-06 12:26:00,69.3698,45.7883
2018-11-06 12:41:00,69.1768,50.9153
2018-11-06 12:56:00,69.0223,43.2249
2018-11-06 13:11:00,68.9644,41.8516
2018-11-06 13:26:00,69.1575,52.1665
2018-11-06 13:41:00,69.0416,45.5442
2018-11-06 13:56:00,69.6015,42.3704
