Timestamp for sample frequency every 15 min,Temperature_Fahrenheit,Relative_Humidity
2018-11-20 15:43:00,71.6864,26.4097
2018-11-20 15:58:00,71.6285,26.2876
2018-11-20 16:13:00,71.8216,25.9214
2018-11-20 16:28:00,72.0919,25.6467
2018-11-20 16:43:00,72.4587,25.0669
2018-11-20 16:58:00,72.5359,24.8228
2018-11-20 17:13:00,72.5745,24.4565
2018-11-20 17:28:00,72.4973,24.4565
2018-11-20 17:43:00,71.8409,24.7922
2018-11-20 17:58:00,72.3814,24.2429
2018-11-20 18:13:00,72.4780,24.0903
2018-11-20 18:28:00,72.6517,23.9377
2018-11-20 18:43:00,72.6517,23.7852
2018-11-20 18:58:00,72.7096,23.6936
2018-11-20 19:13:00,72.8834,23.5410
2018-11-20 19:28:00,72.7289,23.5715
2018-11-20 19:43:00,72.5745,23.6936
2018-11-20 19:58:00,72.6903,23.5410
2018-11-20 20:13:00,72.7868,23.5715
2018-11-20 20:28:00,72.8255,23.4189
2018-11-20 20:43:00,72.8448,23.2358
2018-11-20 20:58:00,73.0378,22.9307
2018-11-20 21:13:00,72.8061,22.7476
2018-11-20 21:28:00,72.8061,22.5950
2018-11-20 21:43:00,73.0378,22.2898
2018-11-20 21:58:00,72.9220,22.1677
2018-11-20 22:13:00,72.9220,22.1982
2018-11-20 22:28:00,72.9027,22.0762
2018-11-20 22:43:00,72.8641,22.1677
2018-11-20 22:58:00,72.9027,21.9846
2018-11-20 23:13:00,73.1343,21.6794
2018-11-20 23:28:00,73.0378,21.6184
2018-11-20 23:43:00,73.1729,21.4353
2018-11-20 23:58:00,73.0957,21.3132
2018-11-21 00:13:00,73.1923,20.6418
2018-11-21 00:28:00,73.1536,19.9705
2018-11-21 00:43:00,73.1729,19.0244
2018-11-21 00:58:00,73.2695,18.2615
2018-11-21 01:13:00,72.8834,17.9258
2018-11-21 01:28:00,73.0378,17.7122
2018-11-21 01:43:00,73.1729,17.1323
2018-11-21 01:58:00,73.1536,16.7661
2018-11-21 02:13:00,73.2116,16.5830
2018-11-21 02:28:00,73.1150,16.7356
2018-11-21 02:43:00,73.0764,16.3083
2018-11-21 02:58:00,73.2695,16.1863
2018-11-21 03:13:00,73.0378,16.0947
2018-11-21 03:28:00,73.2309,15.9727
2018-11-21 03:43:00,73.0378,16.2473
2018-11-21 03:58:00,73.0378,16.1558
2018-11-21 04:13:00,72.8448,16.3999
2018-11-21 04:28:00,73.1729,16.3694
2018-11-21 04:43:00,73.3467,16.4609
2018-11-21 04:58:00,73.1923,16.7661
2018-11-21 05:13:00,73.0378,16.9797
2018-11-21 05:28:00,73.1343,17.0713
2018-11-21 05:43:00,73.1923,17.1323
2018-11-21 05:58:00,73.3467,17.0103
2018-11-21 06:13:00,73.1923,17.1934
2018-11-21 06:28:00,73.3660,17.1323
2018-11-21 06:43:00,73.2309,17.0103
2018-11-21 06:58:00,73.1729,17.0408
2018-11-21 07:13:00,73.2116,17.0103
2018-11-21 07:28:00,73.3853,16.9187
2018-11-21 07:43:00,73.6363,16.7661
2018-11-21 07:58:00,73.3660,16.7661
2018-11-21 08:13:00,73.3853,16.6135
2018-11-21 08:28:00,73.2888,16.6440
2018-11-21 08:43:00,73.2502,16.8882
2018-11-21 08:58:00,73.0571,16.8271
2018-11-21 09:13:00,73.1923,17.0408
2018-11-21 09:28:00,73.3274,16.7661
2018-11-21 09:43:00,73.0378,17.1628
2018-11-21 09:58:00,73.1729,17.1323
2018-11-21 10:13:00,72.9606,16.6746
2018-11-21 10:28:00,72.3621,16.7661
2018-11-21 10:43:00,72.7675,16.4609
2018-11-21 10:58:00,72.7482,16.6135
2018-11-21 11:13:00,72.6710,16.7356
2018-11-21 11:28:00,72.6903,16.4609
2018-11-21 11:43:00,72.8061,16.2168
2018-11-21 11:58:00,73.0378,16.1252
2018-11-21 12:13:00,73.0378,15.9116
2018-11-21 12:28:00,72.4007,16.2168
2018-11-21 12:43:00,72.2270,16.3999
2018-11-21 12:58:00,72.1884,16.6135
2018-11-21 13:13:00,72.0532,16.7661
2018-11-21 13:28:00,71.9567,16.9797
2018-11-21 13:43:00,71.9953,17.0408
2018-11-21 13:58:00,72.0532,17.0408
2018-11-21 14:13:00,72.0146,17.1323
2018-11-21 14:28:00,71.9181,17.1018
2018-11-21 14:43:00,72.0146,17.1018
2018-11-21 14:58:00,71.9567,17.0713
2018-11-21 15:13:00,72.0339,17.1018
2018-11-21 15:28:00,72.0339,17.2239
2018-11-21 15:43:00,72.1112,17.1323
2018-11-21 15:58:00,71.7251,17.4375
2018-11-21 16:13:00,72.0532,17.4375
2018-11-21 16:28:00,72.0919,17.4985
2018-11-21 16:43:00,72.1884,17.4680
2018-11-21 16:58:00,72.0146,17.5291
2018-11-21 17:13:00,71.8795,17.7732
2018-11-21 17:28:00,71.8409,19.0549
2018-11-21 17:43:00,72.0532,19.2686
2018-11-21 17:58:00,72.0146,19.1465
2018-11-21 18:13:00,71.8409,18.2310
2018-11-21 18:28:00,71.8409,16.9492
2018-11-21 18:43:00,71.8988,16.2473
2018-11-21 18:58:00,71.6092,15.5454
2018-11-21 19:13:00,71.6285,14.6604
2018-11-21 19:28:00,71.3583,13.6533
2018-11-21 19:43:00,71.6478,13.2261
2018-11-21 19:58:00,71.5899,12.5242
2018-11-21 20:13:00,71.6285,11.9749
2018-11-21 20:28:00,71.3776,11.4866
2018-11-21 20:43:00,71.8409,10.9983
2018-11-21 20:58:00,71.6671,10.5100
2018-11-21 21:13:00,71.5899,10.4185
2018-11-21 21:28:00,71.7251,10.5100
2018-11-21 21:43:00,71.8216,10.5100
2018-11-21 21:58:00,71.8023,10.6016
2018-11-21 22:13:00,71.9567,10.5405
2018-11-21 22:28:00,71.8795,10.9983
2018-11-21 22:43:00,71.8795,10.6321
2018-11-21 22:58:00,71.8988,10.6016
2018-11-21 23:13:00,71.7637,10.1438
2018-11-21 23:28:00,71.9181,9.9302
2018-11-21 23:43:00,72.1112,9.4724
2018-11-21 23:58:00,72.0532,9.3198
2018-11-22 00:13:00,72.0532,9.2588
2018-11-22 00:28:00,72.1884,9.1062
2018-11-22 00:43:00,72.1884,9.1062
2018-11-22 00:58:00,71.8795,8.9841
2018-11-22 01:13:00,71.9567,9.0146
2018-11-22 01:28:00,72.0339,8.9841
2018-11-22 01:43:00,71.8409,8.9536
2018-11-22 01:58:00,72.0339,8.7400
2018-11-22 02:13:00,71.7058,8.6484
2018-11-22 02:28:00,72.0532,8.5874
2018-11-22 02:43:00,71.9953,8.4043
2018-11-22 02:58:00,72.0532,8.4653
2018-11-22 03:13:00,72.0532,7.9771
2018-11-22 03:28:00,72.1884,7.8245
2018-11-22 03:43:00,72.1498,7.8245
2018-11-22 03:58:00,71.9374,7.7024
2018-11-22 04:13:00,72.1498,7.6414
2018-11-22 04:28:00,72.0919,7.6719
2018-11-22 04:43:00,72.0919,7.5193
2018-11-22 04:58:00,72.0532,7.6108
2018-11-22 05:13:00,72.0532,7.3667
2018-11-22 05:28:00,72.3235,7.3362
2018-11-22 05:43:00,71.9953,7.3362
2018-11-22 05:58:00,72.1112,7.3057
2018-11-22 06:13:00,72.1884,7.2141
2018-11-22 06:28:00,72.1884,7.4277
2018-11-22 06:43:00,72.1884,7.1226
2018-11-22 06:58:00,71.9760,7.0310
2018-11-22 07:13:00,72.0146,7.0310
2018-11-22 07:28:00,72.0146,6.9700
2018-11-22 07:43:00,72.0532,7.0005
2018-11-22 07:58:00,72.1884,6.9089
2018-11-22 08:13:00,72.2270,6.8479
2018-11-22 08:28:00,71.9374,6.8174
2018-11-22 08:43:00,71.9567,6.9089
2018-11-22 08:58:00,72.2270,6.8174
2018-11-22 09:13:00,72.1884,6.7258
2018-11-22 09:28:00,72.0532,6.6343
2018-11-22 09:43:00,72.1884,6.6953
2018-11-22 09:58:00,72.0532,6.8784
2018-11-22 10:13:00,72.0726,6.6343
2018-11-22 10:28:00,72.2463,6.6038
2018-11-22 10:43:00,72.1498,6.5427
2018-11-22 10:58:00,72.2077,6.6343
2018-11-22 11:13:00,72.0532,6.7258
2018-11-22 11:28:00,72.3042,6.6953
2018-11-22 11:43:00,72.1884,6.3901
2018-11-22 11:58:00,72.3621,6.3596
2018-11-22 12:13:00,72.1498,6.3596
2018-11-22 12:28:00,72.2656,6.3901
2018-11-22 12:43:00,72.3428,6.4512
2018-11-22 12:58:00,72.4200,6.4512
2018-11-22 13:13:00,72.1884,6.3901
2018-11-22 13:28:00,72.2656,6.4512
2018-11-22 13:43:00,72.1884,6.4207
2018-11-22 13:58:00,72.2270,6.3901
2018-11-22 14:13:00,72.1884,6.3291
2018-11-22 14:28:00,72.2656,6.3291
2018-11-22 14:43:00,72.3235,6.1765
2018-11-22 14:58:00,72.1112,6.2070
2018-11-22 15:13:00,72.1884,6.2375
2018-11-22 15:28:00,71.9567,6.2681
2018-11-22 15:43:00,72.2077,6.0544
2018-11-22 15:58:00,72.1884,6.0544
2018-11-22 16:13:00,72.3428,6.0239
2018-11-22 16:28:00,72.2077,6.0544
2018-11-22 16:43:00,72.2656,6.0544
2018-11-22 16:58:00,72.1305,5.9934
2018-11-22 17:13:00,72.2077,6.0239
2018-11-22 17:28:00,72.3814,5.9934
2018-11-22 17:43:00,72.2077,5.9019
2018-11-22 17:58:00,72.0532,5.9324
2018-11-22 18:13:00,72.2270,6.0239
2018-11-22 18:28:00,72.3814,6.0239
2018-11-22 18:43:00,72.1884,6.0239
2018-11-22 18:58:00,72.3621,6.0544
2018-11-22 19:13:00,72.3621,6.0544
2018-11-22 19:28:00,72.2849,6.0544
2018-11-22 19:43:00,72.3621,6.1155
2018-11-22 19:58:00,72.2270,6.1765
2018-11-22 20:13:00,72.3621,6.1155
2018-11-22 20:28:00,72.2463,6.1460
2018-11-22 20:43:00,72.3428,6.1765
2018-11-22 20:58:00,72.4394,6.1460
2018-11-22 21:13:00,72.2077,6.2070
2018-11-22 21:28:00,72.2077,6.2070
2018-11-22 21:43:00,72.3235,6.2070
2018-11-22 21:58:00,72.5745,6.2375
2018-11-22 22:13:00,72.2463,6.2070
2018-11-22 22:28:00,72.3428,6.2070
2018-11-22 22:43:00,72.2463,6.2986
2018-11-22 22:58:00,72.4200,6.2986
2018-11-22 23:13:00,72.2270,6.3596
2018-11-22 23:28:00,72.3428,6.3291
2018-11-22 23:43:00,72.3814,6.3596
2018-11-22 23:58:00,72.1884,6.4817
2018-11-23 00:13:00,72.1884,6.5427
2018-11-23 00:28:00,71.9953,6.6953
2018-11-23 00:43:00,72.1884,6.6648
2018-11-23 00:58:00,72.1884,6.6648
2018-11-23 01:13:00,72.0919,6.7258
2018-11-23 01:28:00,72.1498,6.6953
2018-11-23 01:43:00,72.1884,6.6953
2018-11-23 01:58:00,72.2077,6.7869
2018-11-23 02:13:00,72.1884,6.8174
2018-11-23 02:28:00,72.3235,6.8174
2018-11-23 02:43:00,72.2656,6.8174
2018-11-23 02:58:00,72.2077,6.8784
2018-11-23 03:13:00,72.2077,6.8784
2018-11-23 03:28:00,72.3621,6.8784
2018-11-23 03:43:00,72.2077,6.8479
2018-11-23 03:58:00,72.3814,6.8784
2018-11-23 04:13:00,72.2463,6.8479
2018-11-23 04:28:00,72.3814,6.8784
2018-11-23 04:43:00,72.2463,6.9700
2018-11-23 04:58:00,72.1884,6.9089
2018-11-23 05:13:00,72.1884,6.9700
2018-11-23 05:28:00,72.1498,6.9089
2018-11-23 05:43:00,72.1884,6.9700
2018-11-23 05:58:00,72.1691,6.9089
2018-11-23 06:13:00,72.1884,7.0005
2018-11-23 06:28:00,72.2656,6.8784
2018-11-23 06:43:00,72.0146,7.0310
2018-11-23 06:58:00,72.2270,7.0920
2018-11-23 07:13:00,72.3428,7.0005
2018-11-23 07:28:00,72.4200,7.0920
2018-11-23 07:43:00,72.3621,7.0310
2018-11-23 07:58:00,72.2656,7.0920
2018-11-23 08:13:00,72.1884,7.0310
2018-11-23 08:28:00,72.4200,7.0310
2018-11-23 08:43:00,72.2849,7.0310
2018-11-23 08:58:00,72.2463,7.0005
2018-11-23 09:13:00,72.3621,6.9700
2018-11-23 09:28:00,72.3235,6.9395
2018-11-23 09:43:00,72.0919,6.9089
2018-11-23 09:58:00,72.1884,6.8784
2018-11-23 10:13:00,72.2077,6.8174
2018-11-23 10:28:00,72.2656,6.6648
2018-11-23 10:43:00,72.0919,6.6343
2018-11-23 10:58:00,72.1884,6.4817
2018-11-23 11:13:00,72.1884,6.3596
2018-11-23 11:28:00,72.1884,6.2681
2018-11-23 11:43:00,72.1884,6.1460
2018-11-23 11:58:00,72.0919,6.0544
2018-11-23 12:13:00,72.0919,5.9934
2018-11-23 12:28:00,72.1884,5.5662
2018-11-23 12:43:00,71.8409,5.5662
2018-11-23 12:58:00,72.1884,5.5356
2018-11-23 13:13:00,71.9374,5.4441
2018-11-23 13:28:00,72.3235,5.5356
2018-11-23 13:43:00,72.1884,5.2610
2018-11-23 13:58:00,71.9953,5.2610
2018-11-23 14:13:00,71.9760,5.2305
2018-11-23 14:28:00,71.8795,5.1389
2018-11-23 14:43:00,72.0146,5.0779
2018-11-23 14:58:00,71.9760,5.2305
2018-11-23 15:13:00,71.9760,5.2610
2018-11-23 15:28:00,71.9374,5.2305
2018-11-23 15:43:00,72.2656,5.3525
2018-11-23 15:58:00,72.0339,5.3525
2018-11-23 16:13:00,72.2656,5.4746
2018-11-23 16:28:00,72.1691,5.5051
2018-11-23 16:43:00,72.1884,5.5662
2018-11-23 16:58:00,72.0146,5.5662
2018-11-23 17:13:00,72.0532,5.5662
2018-11-23 17:28:00,72.0726,5.6882
2018-11-23 17:43:00,72.0726,5.5662
2018-11-23 17:58:00,72.0339,5.6577
2018-11-23 18:13:00,71.9567,5.5967
2018-11-23 18:28:00,71.9953,5.6882
2018-11-23 18:43:00,71.9181,5.9324
2018-11-23 18:58:00,72.0726,6.0544
2018-11-23 19:13:00,71.9760,6.0544
2018-11-23 19:28:00,72.1884,6.0850
2018-11-23 19:43:00,72.1884,5.9934
2018-11-23 19:58:00,71.9181,5.9934
2018-11-23 20:13:00,72.0532,5.9324
2018-11-23 20:28:00,71.8795,5.9019
2018-11-23 20:43:00,72.0339,5.9324
2018-11-23 20:58:00,71.8602,6.0239
2018-11-23 21:13:00,71.8409,6.0850
2018-11-23 21:28:00,71.9760,6.2375
2018-11-23 21:43:00,71.9567,6.3901
2018-11-23 21:58:00,71.8409,6.6038
2018-11-23 22:13:00,71.8795,6.8174
2018-11-23 22:28:00,71.8216,6.9089
2018-11-23 22:43:00,71.9953,7.0615
2018-11-23 22:58:00,72.0532,7.2751
2018-11-23 23:13:00,72.0146,7.4583
2018-11-23 23:28:00,71.9181,7.6108
2018-11-23 23:43:00,72.0532,7.6414
2018-11-23 23:58:00,71.9181,7.7024
2018-11-24 00:13:00,71.9374,7.6719
2018-11-24 00:28:00,71.8988,7.5498
2018-11-24 00:43:00,71.9181,7.4888
2018-11-24 00:58:00,72.0919,7.3362
2018-11-24 01:13:00,71.9374,7.2751
2018-11-24 01:28:00,71.8602,7.1531
2018-11-24 01:43:00,71.8409,7.0615
2018-11-24 01:58:00,71.8409,7.0005
2018-11-24 02:13:00,71.8602,6.8784
2018-11-24 02:28:00,71.9567,6.8174
2018-11-24 02:43:00,71.8216,6.7563
2018-11-24 02:58:00,71.8988,6.8479
2018-11-24 03:13:00,71.9374,6.9700
2018-11-24 03:28:00,71.9374,7.1226
2018-11-24 03:43:00,71.8602,7.3362
2018-11-24 03:58:00,71.8602,7.5498
2018-11-24 04:13:00,71.9181,7.8245
2018-11-24 04:28:00,71.9953,8.1296
2018-11-24 04:43:00,71.9567,8.4348
2018-11-24 04:58:00,71.9567,8.6484
2018-11-24 05:13:00,71.9953,8.9841
2018-11-24 05:28:00,72.0532,9.2283
2018-11-24 05:43:00,72.0919,9.4114
2018-11-24 05:58:00,72.0146,9.6250
2018-11-24 06:13:00,71.9760,9.8081
2018-11-24 06:28:00,72.0339,10.0828
2018-11-24 06:43:00,71.9567,10.3879
2018-11-24 06:58:00,71.8988,10.6016
2018-11-24 07:13:00,71.8602,10.8152
2018-11-24 07:28:00,71.9374,11.0593
2018-11-24 07:43:00,71.9374,11.3340
2018-11-24 07:58:00,72.0726,11.5781
2018-11-24 08:13:00,72.0146,11.8833
2018-11-24 08:28:00,71.9374,12.1885
2018-11-24 08:43:00,71.9181,12.5242
2018-11-24 08:58:00,71.8988,12.8599
2018-11-24 09:13:00,71.9567,13.1956
2018-11-24 09:28:00,72.0919,13.3176
2018-11-24 09:43:00,72.1884,13.5923
2018-11-24 09:58:00,72.0339,13.9890
2018-11-24 10:13:00,72.0919,14.3857
2018-11-24 10:28:00,72.0339,14.9656
2018-11-24 10:43:00,72.1305,15.2402
2018-11-24 10:58:00,72.2077,15.5759
2018-11-24 11:13:00,72.3235,15.3928
2018-11-24 11:28:00,72.4200,15.6980
2018-11-24 11:43:00,72.1884,16.3999
2018-11-24 11:58:00,72.1884,17.1018
2018-11-24 12:13:00,72.1884,16.7661
2018-11-24 12:28:00,72.3814,17.4070
2018-11-24 12:43:00,72.2656,17.3154
2018-11-24 12:58:00,71.9953,17.5291
2018-11-24 13:13:00,72.4200,18.5972
2018-11-24 13:28:00,72.2849,18.3835
2018-11-24 13:43:00,72.3042,19.3296
2018-11-24 13:58:00,72.3621,20.2756
2018-11-24 14:13:00,72.2077,21.1912
2018-11-24 14:28:00,72.1884,21.3438
2018-11-24 14:43:00,72.1884,21.5574
2018-11-24 14:58:00,72.1498,21.7710
2018-11-24 15:13:00,72.0146,22.0762
2018-11-24 15:28:00,71.9953,22.2898
2018-11-24 15:43:00,72.1112,22.2288
2018-11-24 15:58:00,71.9181,22.3203
2018-11-24 16:13:00,71.8795,22.1982
2018-11-24 16:28:00,71.7830,22.2898
2018-11-24 16:43:00,71.7058,22.4729
2018-11-24 16:58:00,72.0919,22.1982
2018-11-24 17:13:00,71.9567,22.3203
2018-11-24 17:28:00,71.8602,22.5034
2018-11-24 17:43:00,71.7251,22.6865
2018-11-24 17:58:00,71.8795,22.6865
2018-11-24 18:13:00,71.9181,22.7476
2018-11-24 18:28:00,71.9953,22.7476
2018-11-24 18:43:00,71.9760,22.8391
2018-11-24 18:58:00,71.9567,22.7170
2018-11-24 19:13:00,72.1884,22.4119
2018-11-24 19:28:00,72.0532,22.4119
2018-11-24 19:43:00,72.1112,22.3203
2018-11-24 19:58:00,72.0146,22.6865
2018-11-24 20:13:00,72.2656,22.4119
2018-11-24 20:28:00,72.0146,22.5950
2018-11-24 20:43:00,71.9181,22.9612
2018-11-24 20:58:00,71.8023,23.0527
2018-11-24 21:13:00,71.8023,23.3274
2018-11-24 21:28:00,72.0726,23.2664
2018-11-24 21:43:00,71.9760,24.4260
2018-11-24 21:58:00,71.9181,25.3721
2018-11-24 22:13:00,71.8988,25.2805
2018-11-24 22:28:00,71.8409,25.3416
2018-11-24 22:43:00,72.1498,24.7312
2018-11-24 22:58:00,71.9953,25.4026
2018-11-24 23:13:00,71.8409,25.7688
2018-11-24 23:28:00,71.8023,25.9824
2018-11-24 23:43:00,71.8602,26.3792
2018-11-24 23:58:00,71.9181,26.2266
2018-11-25 00:13:00,71.8409,26.5317
2018-11-25 00:28:00,71.9374,26.6843
2018-11-25 00:43:00,71.9181,27.1726
2018-11-25 00:58:00,71.9374,27.9966
2018-11-25 01:13:00,71.9374,28.6069
2018-11-25 01:28:00,72.0532,29.1562
2018-11-25 01:43:00,72.0532,29.9497
2018-11-25 01:58:00,72.0146,30.4075
2018-11-25 02:13:00,71.9181,30.5601
2018-11-25 02:28:00,71.9181,30.3770
2018-11-25 02:43:00,71.8216,30.4075
2018-11-25 02:58:00,71.8602,30.1633
2018-11-25 03:13:00,71.8409,30.1328
2018-11-25 03:28:00,72.0919,29.4919
2018-11-25 03:43:00,71.8409,30.0107
2018-11-25 03:58:00,71.8409,30.3159
2018-11-25 04:13:00,71.8602,30.5906
2018-11-25 04:28:00,71.8602,31.3535
2018-11-25 04:43:00,72.0146,32.2690
2018-11-25 04:58:00,71.9567,32.8184
2018-11-25 05:13:00,71.9760,33.7949
2018-11-25 05:28:00,72.0919,34.7104
2018-11-25 05:43:00,72.0532,35.3513
2018-11-25 05:58:00,72.1884,35.4429
2018-11-25 06:13:00,72.1884,35.4429
2018-11-25 06:28:00,72.0146,35.6260
2018-11-25 06:43:00,72.1305,35.5039
2018-11-25 06:58:00,72.1884,35.4429
2018-11-25 07:13:00,72.2077,35.4124
2018-11-25 07:28:00,72.1305,35.5039
2018-11-25 07:43:00,72.2077,35.3818
2018-11-25 07:58:00,72.2077,35.4734
2018-11-25 08:13:00,72.1884,35.7786
2018-11-25 08:28:00,72.1884,36.1753
2018-11-25 08:43:00,72.3428,36.1753
2018-11-25 08:58:00,72.3428,36.4194
2018-11-25 09:13:00,72.3621,35.9922
2018-11-25 09:28:00,72.1884,35.1682
2018-11-25 09:43:00,72.1884,35.0767
2018-11-25 09:58:00,72.1112,34.8936
2018-11-25 10:13:00,72.0726,34.4968
2018-11-25 10:28:00,72.0532,34.3748
2018-11-25 10:43:00,71.9567,34.2527
2018-11-25 10:58:00,71.9374,34.1611
2018-11-25 11:13:00,71.8216,34.2222
2018-11-25 11:28:00,71.9181,34.3748
2018-11-25 11:43:00,71.8409,34.3442
2018-11-25 11:58:00,72.0146,34.5579
2018-11-25 12:13:00,72.0146,34.8630
2018-11-25 12:28:00,72.0146,34.7715
2018-11-25 12:43:00,71.9567,34.7104
2018-11-25 12:58:00,71.9953,34.4968
2018-11-25 13:13:00,72.0146,34.1001
2018-11-25 13:28:00,71.9567,33.9475
2018-11-25 13:43:00,71.9760,33.8560
2018-11-25 13:58:00,71.9953,33.7949
2018-11-25 14:13:00,72.0146,33.7644
2018-11-25 14:28:00,71.9181,33.8560
2018-11-25 14:43:00,71.8988,33.8865
2018-11-25 14:58:00,72.0146,33.6729
2018-11-25 15:13:00,71.8795,33.6729
2018-11-25 15:28:00,71.9760,33.5508
2018-11-25 15:43:00,71.9181,33.6118
2018-11-25 15:58:00,72.0532,33.4897
2018-11-25 16:13:00,71.9953,33.5508
2018-11-25 16:28:00,72.1112,33.4897
2018-11-25 16:43:00,72.0532,33.4897
2018-11-25 16:58:00,72.0919,33.4592
2018-11-25 17:13:00,71.9760,33.6118
2018-11-25 17:28:00,71.9181,33.6118
2018-11-25 17:43:00,71.8602,33.5203
2018-11-25 17:58:00,71.9953,33.3066
2018-11-25 18:13:00,71.8795,33.3372
2018-11-25 18:28:00,72.0146,33.1235
2018-11-25 18:43:00,71.9567,33.0625
2018-11-25 18:58:00,71.9567,33.0930
2018-11-25 19:13:00,71.8023,33.3066
2018-11-25 19:28:00,71.9567,33.2456
2018-11-25 19:43:00,71.9181,33.2456
2018-11-25 19:58:00,71.8023,33.3066
2018-11-25 20:13:00,71.8216,33.2761
2018-11-25 20:28:00,71.8216,33.2761
2018-11-25 20:43:00,71.8409,33.3066
2018-11-25 20:58:00,71.8216,33.3677
2018-11-25 21:13:00,71.7444,33.2761
2018-11-25 21:28:00,71.7251,33.3677
2018-11-25 21:43:00,71.8023,33.2456
2018-11-25 21:58:00,71.8216,33.0930
2018-11-25 22:13:00,71.6671,33.1846
2018-11-25 22:28:00,71.5899,33.3677
2018-11-25 22:43:00,71.5320,33.2151
2018-11-25 22:58:00,71.7058,33.1846
2018-11-25 23:13:00,71.6478,33.1846
2018-11-25 23:28:00,71.7444,32.9099
2018-11-25 23:43:00,71.7444,32.7878
2018-11-25 23:58:00,71.4355,33.1235
2018-11-26 00:13:00,71.5513,33.5203
2018-11-26 00:28:00,72.0919,32.5132
2018-11-26 00:43:00,71.8988,32.9404
2018-11-26 00:58:00,72.1884,32.3301
2018-11-26 01:13:00,72.0339,32.5742
2018-11-26 01:28:00,71.8795,32.9099
2018-11-26 01:43:00,71.8023,33.1235
2018-11-26 01:58:00,71.8023,33.1235
2018-11-26 02:13:00,71.6864,33.2456
2018-11-26 02:28:00,71.8602,33.0320
2018-11-26 02:43:00,71.7830,33.0930
2018-11-26 02:58:00,71.7444,33.3066
2018-11-26 03:13:00,71.8216,33.4287
2018-11-26 03:28:00,71.7637,33.5203
2018-11-26 03:43:00,71.8216,33.4592
2018-11-26 03:58:00,71.9760,33.3677
2018-11-26 04:13:00,71.8988,33.4592
2018-11-26 04:28:00,72.0726,33.3066
2018-11-26 04:43:00,72.0146,33.3372
2018-11-26 04:58:00,72.0146,33.3677
2018-11-26 05:13:00,72.0532,33.3677
2018-11-26 05:28:00,72.0146,33.4592
2018-11-26 05:43:00,71.9760,33.6118
2018-11-26 05:58:00,71.8216,33.5813
2018-11-26 06:13:00,71.9181,33.5813
2018-11-26 06:28:00,71.8216,33.6729
2018-11-26 06:43:00,71.8409,33.6729
2018-11-26 06:58:00,71.8216,33.5813
2018-11-26 07:13:00,71.9181,33.2456
2018-11-26 07:28:00,71.8988,33.1235
2018-11-26 07:43:00,71.8988,33.0625
2018-11-26 07:58:00,71.9567,32.8184
2018-11-26 08:13:00,71.9953,32.6658
2018-11-26 08:28:00,71.9567,32.7878
2018-11-26 08:43:00,72.0919,32.7878
2018-11-26 08:58:00,71.6478,33.5203
2018-11-26 09:13:00,70.9335,34.4053
2018-11-26 09:28:00,71.6285,34.1001
2018-11-26 09:43:00,71.8602,34.0696
2018-11-26 09:58:00,71.8602,34.3137
2018-11-26 10:13:00,71.6092,34.6799
2018-11-26 10:28:00,71.4548,34.8020
2018-11-26 10:43:00,72.0146,34.5884
2018-11-26 10:58:00,72.1691,34.4358
2018-11-26 11:13:00,72.2656,34.2832
2018-11-26 11:28:00,72.1884,34.1611
2018-11-26 11:43:00,72.3042,33.7339
2018-11-26 11:58:00,72.2849,33.1846
2018-11-26 12:13:00,72.2463,33.0625
2018-11-26 12:28:00,72.3042,32.9709
2018-11-26 12:43:00,72.3042,32.8794
2018-11-26 12:58:00,72.2463,32.5132
2018-11-26 13:13:00,71.9760,32.6658
2018-11-26 13:28:00,71.6671,32.6353
2018-11-26 13:43:00,70.9335,32.9099
2018-11-26 13:58:00,71.4741,32.3911
2018-11-26 14:13:00,71.6285,32.1775
2018-11-26 14:28:00,71.5127,32.1165
2018-11-26 14:43:00,71.5127,32.1470
2018-11-26 14:58:00,71.5320,32.1470
2018-11-26 15:13:00,71.2231,32.8489
2018-11-26 15:28:00,71.6864,32.6047
2018-11-26 15:43:00,71.9567,32.1775
2018-11-26 15:58:00,72.0339,32.2385
2018-11-26 16:13:00,72.2077,32.1165
2018-11-26 16:28:00,72.2077,32.4827
2018-11-26 16:43:00,72.1884,32.3911
2018-11-26 16:58:00,72.2270,32.3301
2018-11-26 17:13:00,72.3042,32.6047
2018-11-26 17:28:00,72.5745,33.1235
2018-11-26 17:43:00,72.4007,33.5813
2018-11-26 17:58:00,72.4780,33.7949
2018-11-26 18:13:00,72.4007,33.9780
2018-11-26 18:28:00,72.5745,34.0085
2018-11-26 18:43:00,72.5552,34.2527
2018-11-26 18:58:00,72.4587,34.3748
2018-11-26 19:13:00,72.5745,34.2527
2018-11-26 19:28:00,72.7675,34.0391
2018-11-26 19:43:00,72.6517,33.9475
2018-11-26 19:58:00,72.4780,33.7949
2018-11-26 20:13:00,72.8061,33.5508
2018-11-26 20:28:00,72.6710,33.3066
2018-11-26 20:43:00,72.5938,32.6963
2018-11-26 20:58:00,72.6131,32.2996
2018-11-26 21:13:00,72.5745,32.2385
2018-11-26 21:28:00,72.6517,32.0249
2018-11-26 21:43:00,72.6517,32.4216
2018-11-26 21:58:00,72.6131,32.2385
2018-11-26 22:13:00,72.6903,32.2385
2018-11-26 22:28:00,72.8834,32.4827
2018-11-26 22:43:00,72.7675,32.6963
2018-11-26 22:58:00,72.5745,33.1235
2018-11-26 23:13:00,72.7482,32.8184
