Timestamp for sample frequency every 15 min,Temperature_Fahrenheit,Relative_Humidity
2018-10-25 20:01:00,70.2772,19.2991
2018-10-25 20:16:00,69.6594,19.6348
2018-10-25 20:31:00,69.6594,19.3601
2018-10-25 20:46:00,70.2772,19.2686
2018-10-25 21:01:00,69.6980,19.5432
2018-10-25 21:16:00,69.4084,19.6348
2018-10-25 21:31:00,69.6980,20.0925
2018-10-25 21:46:00,69.6980,19.8789
2018-10-25 22:01:00,69.1575,19.9705
2018-10-25 22:16:00,69.2733,19.9094
2018-10-25 22:31:00,69.3505,19.4517
2018-10-25 22:46:00,69.4664,18.9329
2018-10-25 23:01:00,69.7752,18.2615
2018-10-25 23:16:00,69.6594,17.9563
2018-10-25 23:31:00,68.8486,18.0479
2018-10-25 23:46:00,69.4277,17.4070
2018-10-26 00:01:00,69.6980,17.3154
2018-10-26 00:16:00,69.0030,17.3154
2018-10-26 00:31:00,69.3312,17.1323
2018-10-26 00:46:00,69.2540,17.1018
2018-10-26 01:01:00,69.6594,16.9492
2018-10-26 01:16:00,69.6401,17.1323
2018-10-26 01:31:00,69.6980,16.8271
2018-10-26 01:46:00,69.5822,16.7356
2018-10-26 02:01:00,69.1382,17.3154
2018-10-26 02:16:00,69.4277,17.1628
2018-10-26 02:31:00,69.6980,17.1628
2018-10-26 02:46:00,69.5822,16.9187
2018-10-26 03:01:00,69.1575,17.2239
2018-10-26 03:16:00,69.3891,17.1934
2018-10-26 03:31:00,69.6594,17.1934
2018-10-26 03:46:00,69.6980,17.1628
2018-10-26 04:01:00,69.4277,17.6816
2018-10-26 04:16:00,69.6980,17.4375
2018-10-26 04:31:00,69.8718,17.1628
2018-10-26 04:46:00,69.6980,17.5291
2018-10-26 05:01:00,69.5629,17.3459
2018-10-26 05:16:00,69.6980,17.5291
2018-10-26 05:31:00,69.5822,17.8953
2018-10-26 05:46:00,69.3698,17.9868
2018-10-26 06:01:00,69.3891,17.9868
2018-10-26 06:16:00,69.6015,17.9563
2018-10-26 06:31:00,69.3891,18.0784
2018-10-26 06:46:00,69.6594,18.0784
2018-10-26 07:01:00,69.5436,18.1394
2018-10-26 07:16:00,69.3891,18.2920
2018-10-26 07:31:00,69.5050,18.4141
2018-10-26 07:46:00,69.6980,18.3225
2018-10-26 08:01:00,69.6980,18.5361
2018-10-26 08:16:00,69.4277,18.6277
2018-10-26 08:31:00,68.9451,19.0244
2018-10-26 08:46:00,67.9605,19.6958
2018-10-26 09:01:00,68.4046,19.2075
2018-10-26 09:16:00,68.0185,18.7192
2018-10-26 09:31:00,67.6324,18.2310
2018-10-26 09:46:00,67.6710,17.8647
2018-10-26 10:01:00,67.5165,17.4985
2018-10-26 10:16:00,67.8447,17.6511
2018-10-26 10:31:00,67.5938,18.3225
2018-10-26 10:46:00,67.0532,18.8108
2018-10-26 11:01:00,67.2076,18.8413
2018-10-26 11:16:00,67.7675,16.9492
2018-10-26 11:31:00,68.0185,17.2544
2018-10-26 11:46:00,67.9219,16.6440
2018-10-26 12:01:00,67.2463,17.8342
2018-10-26 12:16:00,67.4393,18.0479
2018-10-26 12:31:00,67.2656,18.0173
2018-10-26 12:46:00,67.4200,17.9868
2018-10-26 13:01:00,67.3814,18.1394
2018-10-26 13:16:00,67.5165,18.1394
2018-10-26 13:31:00,67.3621,18.2310
2018-10-26 13:46:00,67.0725,18.1699
2018-10-26 14:01:00,67.1497,18.3835
2018-10-26 14:16:00,67.2656,18.3835
2018-10-26 14:31:00,68.2115,18.1394
2018-10-26 14:46:00,68.1343,18.3835
2018-10-26 15:01:00,67.7868,18.5667
2018-10-26 15:16:00,67.7675,18.3530
2018-10-26 15:31:00,68.3080,17.4375
2018-10-26 15:46:00,68.5783,17.1628
2018-10-26 16:01:00,68.7328,16.2168
2018-10-26 16:16:00,68.7907,15.7285
2018-10-26 16:31:00,68.5590,15.7285
2018-10-26 16:46:00,68.0571,16.4915
2018-10-26 17:01:00,68.0378,16.7661
2018-10-26 17:16:00,67.8447,16.7966
2018-10-26 17:31:00,67.4972,18.7498
2018-10-26 17:46:00,67.2656,20.4282
2018-10-26 18:01:00,67.7868,20.2146
2018-10-26 18:16:00,67.9219,20.4282
2018-10-26 18:31:00,67.6517,20.9775
2018-10-26 18:46:00,67.8833,21.2217
2018-10-26 19:01:00,68.1343,21.3438
2018-10-26 19:16:00,67.3235,22.2593
2018-10-26 19:31:00,67.6517,22.2898
2018-10-26 19:46:00,67.0725,23.0527
2018-10-26 20:01:00,67.0918,23.1748
2018-10-26 20:16:00,67.0918,23.6936
2018-10-26 20:31:00,66.9760,23.8157
2018-10-26 20:46:00,67.4972,23.7852
2018-10-26 21:01:00,67.7868,23.9377
2018-10-26 21:16:00,67.4972,24.0598
2018-10-26 21:31:00,67.9219,23.8767
2018-10-26 21:46:00,67.3814,24.3955
2018-10-26 22:01:00,67.1497,25.0059
2018-10-26 22:16:00,67.7096,24.6396
2018-10-26 22:31:00,67.5358,25.1584
2018-10-26 22:46:00,67.7482,25.1584
2018-10-26 23:01:00,67.4393,25.7078
2018-10-26 23:16:00,67.4393,25.7078
2018-10-26 23:31:00,67.4393,25.8298
2018-10-26 23:46:00,67.5744,25.9214
2018-10-27 00:01:00,67.6517,25.6162
2018-10-27 00:16:00,67.4200,25.7383
2018-10-27 00:31:00,67.3814,25.9519
2018-10-27 00:46:00,67.3042,25.7688
2018-10-27 01:01:00,67.4779,25.5247
2018-10-27 01:16:00,67.3814,25.7383
2018-10-27 01:31:00,67.5358,26.0129
2018-10-27 01:46:00,67.4779,25.7383
2018-10-27 02:01:00,67.3428,25.8909
2018-10-27 02:16:00,67.4393,26.0435
2018-10-27 02:31:00,67.5938,26.1960
2018-10-27 02:46:00,67.5165,26.2876
2018-10-27 03:01:00,67.4972,26.3181
2018-10-27 03:16:00,67.5938,26.3792
2018-10-27 03:31:00,67.6131,26.8369
2018-10-27 03:46:00,67.6324,27.1116
2018-10-27 04:01:00,67.4779,27.4167
2018-10-27 04:16:00,67.2656,27.7524
2018-10-27 04:31:00,67.4586,27.6914
2018-10-27 04:46:00,67.5165,27.5693
2018-10-27 05:01:00,67.6324,27.4778
2018-10-27 05:16:00,67.5165,27.6304
2018-10-27 05:31:00,67.4972,27.8135
2018-10-27 05:46:00,67.4972,28.8816
2018-10-27 06:01:00,67.7289,30.2549
2018-10-27 06:16:00,67.5744,31.8113
2018-10-27 06:31:00,67.9799,32.6047
2018-10-27 06:46:00,67.5358,33.8865
2018-10-27 07:01:00,67.6324,34.4358
2018-10-27 07:16:00,67.6324,34.9851
2018-10-27 07:31:00,67.5358,35.7175
2018-10-27 07:46:00,67.6131,36.5720
2018-10-27 08:01:00,67.5551,37.7927
2018-10-27 08:16:00,67.7482,38.3420
2018-10-27 08:31:00,67.6517,39.2576
2018-10-27 08:46:00,67.5938,40.1731
2018-10-27 09:01:00,67.8447,40.4478
2018-10-27 09:16:00,67.9605,40.7834
2018-10-27 09:31:00,68.1343,40.6309
2018-10-27 09:46:00,67.7868,41.3328
2018-10-27 10:01:00,68.0378,41.3633
2018-10-27 10:16:00,68.0571,41.7295
2018-10-27 10:31:00,68.2308,41.6074
2018-10-27 10:46:00,67.9992,42.2178
2018-10-27 11:01:00,67.9026,42.4924
2018-10-27 11:16:00,67.9605,42.9502
2018-10-27 11:31:00,67.9219,43.4385
2018-10-27 11:46:00,67.9605,44.1404
2018-10-27 12:01:00,67.9799,44.7812
2018-10-27 12:16:00,67.6131,46.7954
2018-10-27 12:31:00,67.9026,40.3562
2018-10-27 12:46:00,68.3466,46.3376
2018-10-27 13:01:00,68.0378,47.7109
2018-10-27 13:16:00,67.5938,42.6450
2018-10-27 13:31:00,68.2887,43.3164
2018-10-27 13:46:00,68.1343,48.4434
2018-10-27 14:01:00,67.5358,51.0374
2018-10-27 14:16:00,67.3042,42.0957
2018-10-27 14:31:00,68.2308,44.1404
2018-10-27 14:46:00,68.0185,49.7861
2018-10-27 15:01:00,67.4972,50.5186
2018-10-27 15:16:00,67.7482,42.6145
2018-10-27 15:31:00,68.1343,49.9998
2018-10-27 15:46:00,67.7675,51.0679
2018-10-27 16:01:00,67.5165,49.2979
2018-10-27 16:16:00,67.9026,43.0417
2018-10-27 16:31:00,68.2115,50.3049
2018-10-27 16:46:00,67.9026,50.9458
2018-10-27 17:01:00,67.8640,46.3376
2018-10-27 17:16:00,68.1922,44.0488
2018-10-27 17:31:00,68.4239,50.1218
2018-10-27 17:46:00,67.8833,50.7322
2018-10-27 18:01:00,67.7289,42.7366
2018-10-27 18:16:00,68.3273,50.0303
2018-10-27 18:31:00,67.7482,51.9529
2018-10-27 18:46:00,67.6710,47.0701
2018-10-27 19:01:00,68.0185,44.4761
2018-10-27 19:16:00,68.0571,50.6711
2018-10-27 19:31:00,67.6324,52.3801
2018-10-27 19:46:00,67.4779,42.6755
2018-10-27 20:01:00,68.2694,47.0396
2018-10-27 20:16:00,68.0571,51.2815
2018-10-27 20:31:00,67.6710,49.5115
2018-10-27 20:46:00,68.0378,44.2930
2018-10-27 21:01:00,68.2694,50.4270
2018-10-27 21:16:00,68.1150,51.7393
2018-10-27 21:31:00,67.8447,42.9197
2018-10-27 21:46:00,68.3273,50.2134
2018-10-27 22:01:00,67.9026,52.1055
2018-10-27 22:16:00,67.9219,42.2788
2018-10-27 22:31:00,68.4046,50.0303
2018-10-27 22:46:00,67.9412,51.7087
2018-10-27 23:01:00,67.6324,47.0090
2018-10-27 23:16:00,68.2115,44.4150
2018-10-27 23:31:00,68.2694,50.3965
2018-10-27 23:46:00,67.7868,51.3425
2018-10-28 00:01:00,67.5938,42.9197
2018-10-28 00:16:00,68.1729,49.7556
2018-10-28 00:31:00,67.8640,51.0068
2018-10-28 00:46:00,68.1343,47.8635
2018-10-28 01:01:00,67.8254,47.5583
2018-10-28 01:16:00,67.8254,46.6123
2018-10-28 01:31:00,67.9026,45.8188
2018-10-28 01:46:00,67.9219,45.2695
2018-10-28 02:01:00,67.9992,44.6897
2018-10-28 02:16:00,67.6903,44.0793
2018-10-28 02:31:00,67.5744,43.2249
2018-10-28 02:46:00,67.6710,42.3398
2018-10-28 03:01:00,67.6903,41.5769
2018-10-28 03:16:00,67.6903,40.9666
2018-10-28 03:31:00,67.7482,40.6309
2018-10-28 03:46:00,67.5165,40.3867
2018-10-28 04:01:00,67.5938,39.9900
2018-10-28 04:16:00,67.5744,39.8069
2018-10-28 04:31:00,67.4586,39.7458
2018-10-28 04:46:00,67.6131,39.6848
2018-10-28 05:01:00,67.2849,39.7764
2018-10-28 05:16:00,67.3428,39.5627
2018-10-28 05:31:00,67.4779,39.2576
2018-10-28 05:46:00,67.1497,39.4712
2018-10-28 06:01:00,67.4779,39.0134
2018-10-28 06:16:00,67.8833,38.5862
2018-10-28 06:31:00,67.6517,38.7998
2018-10-28 06:46:00,67.7675,38.6167
2018-10-28 07:01:00,67.8640,38.7388
2018-10-28 07:16:00,67.6131,38.9524
2018-10-28 07:31:00,67.6903,38.9524
2018-10-28 07:46:00,67.6131,39.0134
2018-10-28 08:01:00,67.5358,39.1965
2018-10-28 08:16:00,67.5165,39.2881
2018-10-28 08:31:00,67.6131,39.1965
2018-10-28 08:46:00,67.5358,39.4712
2018-10-28 09:01:00,67.9026,39.0745
2018-10-28 09:16:00,67.8447,39.1660
2018-10-28 09:31:00,67.5744,40.1121
2018-10-28 09:46:00,67.8447,39.8984
2018-10-28 10:01:00,67.7675,40.2952
2018-10-28 10:16:00,67.6131,40.7529
2018-10-28 10:31:00,67.6710,41.0276
2018-10-28 10:46:00,67.8254,41.0581
2018-10-28 11:01:00,68.0185,41.0886
2018-10-28 11:16:00,67.9992,40.8750
2018-10-28 11:31:00,68.2501,40.9666
2018-10-28 11:46:00,68.0571,41.6379
2018-10-28 12:01:00,68.2115,41.6074
2018-10-28 12:16:00,68.4625,41.6990
2018-10-28 12:31:00,68.5011,42.1873
2018-10-28 12:46:00,67.8254,43.4995
2018-10-28 13:01:00,68.2115,39.6848
2018-10-28 13:16:00,68.5783,43.9268
2018-10-28 13:31:00,67.9412,45.6357
2018-10-28 13:46:00,67.8833,46.9785
2018-10-28 14:01:00,67.9412,41.5464
2018-10-28 14:16:00,67.7675,41.5159
2018-10-28 14:31:00,67.7289,40.2952
2018-10-28 14:46:00,67.7289,43.8352
2018-10-28 15:01:00,67.4779,40.7529
2018-10-28 15:16:00,67.8061,44.8728
2018-10-28 15:31:00,68.0957,40.1731
2018-10-28 15:46:00,68.1729,41.4854
2018-10-28 16:01:00,68.7328,44.4456
2018-10-28 16:16:00,68.2115,45.0864
2018-10-28 16:31:00,68.1922,45.9104
2018-10-28 16:46:00,68.0185,39.4102
2018-10-28 17:01:00,68.3273,39.6543
2018-10-28 17:16:00,68.7328,42.9807
2018-10-28 17:31:00,68.4239,43.4690
2018-10-28 17:46:00,68.1536,45.3000
2018-10-28 18:01:00,68.2115,39.3796
2018-10-28 18:16:00,68.2694,39.5017
2018-10-28 18:31:00,68.3853,43.4690
2018-10-28 18:46:00,68.0571,45.3916
2018-10-28 19:01:00,67.6903,42.8586
2018-10-28 19:16:00,68.0957,39.1965
2018-10-28 19:31:00,68.4046,42.9197
2018-10-28 19:46:00,68.2115,43.6521
2018-10-28 20:01:00,67.8254,45.9409
2018-10-28 20:16:00,67.9605,38.1589
2018-10-28 20:31:00,68.2115,38.2810
2018-10-28 20:46:00,68.3273,40.4172
2018-10-28 21:01:00,68.2694,40.4172
2018-10-28 21:16:00,67.9605,40.9055
2018-10-28 21:31:00,67.6903,36.6331
2018-10-28 21:46:00,68.4046,36.1143
2018-10-28 22:01:00,68.5011,37.4570
2018-10-28 22:16:00,68.3466,37.8538
2018-10-28 22:31:00,68.3273,38.2200
2018-10-28 22:46:00,68.1729,40.6614
2018-10-28 23:01:00,67.8447,34.9851
2018-10-28 23:16:00,68.4046,37.7622
2018-10-28 23:31:00,68.5397,37.5486
2018-10-28 23:46:00,68.0957,38.2200
2018-10-29 00:01:00,68.4432,36.4194
2018-10-29 00:16:00,67.9992,37.0603
2018-10-29 00:31:00,67.8254,37.1824
2018-10-29 00:46:00,67.7096,37.5791
2018-10-29 01:01:00,67.7675,38.0063
2018-10-29 01:16:00,67.7868,38.6167
2018-10-29 01:31:00,67.7482,39.1050
2018-10-29 01:46:00,67.9412,38.9219
2018-10-29 02:01:00,67.9219,39.1355
2018-10-29 02:16:00,67.8640,39.2881
2018-10-29 02:31:00,68.0571,39.1965
2018-10-29 02:46:00,68.1343,39.2881
2018-10-29 03:01:00,68.1343,39.5017
2018-10-29 03:16:00,67.8254,39.7458
2018-10-29 03:31:00,68.0185,39.5933
2018-10-29 03:46:00,67.9799,39.5627
2018-10-29 04:01:00,67.8833,40.2952
2018-10-29 04:16:00,68.0378,40.6309
2018-10-29 04:31:00,67.9219,41.5159
2018-10-29 04:46:00,68.0957,41.7295
2018-10-29 05:01:00,67.8447,42.2178
2018-10-29 05:16:00,67.7289,42.3398
2018-10-29 05:31:00,67.6324,42.8586
2018-10-29 05:46:00,67.8061,43.0723
2018-10-29 06:01:00,67.7289,42.9807
2018-10-29 06:16:00,67.7482,42.9502
2018-10-29 06:31:00,67.7482,43.1333
2018-10-29 06:46:00,67.6324,43.4080
2018-10-29 07:01:00,67.8447,43.5605
2018-10-29 07:16:00,67.7096,43.7131
2018-10-29 07:31:00,67.7289,43.8047
2018-10-29 07:46:00,67.8254,44.1709
2018-10-29 08:01:00,67.9412,44.6287
2018-10-29 08:16:00,68.0571,45.0254
2018-10-29 08:31:00,68.0378,45.8188
2018-10-29 08:46:00,67.9412,46.7954
2018-10-29 09:01:00,68.1150,47.1616
2018-10-29 09:16:00,68.6362,47.1006
2018-10-29 09:31:00,68.3660,48.3518
2018-10-29 09:46:00,67.9799,49.9082
2018-10-29 10:01:00,68.1150,42.5840
2018-10-29 10:16:00,68.3660,48.0161
2018-10-29 10:31:00,68.2115,52.5327
2018-10-29 10:46:00,67.6903,46.9785
2018-10-29 11:01:00,67.4200,45.1780
2018-10-29 11:16:00,67.1690,44.6592
2018-10-29 11:31:00,67.5165,43.9878
2018-10-29 11:46:00,67.6324,43.6216
2018-10-29 12:01:00,67.8061,42.8892
2018-10-29 12:16:00,68.2115,41.7295
2018-10-29 12:31:00,67.7289,41.9431
2018-10-29 12:46:00,67.7675,41.6074
2018-10-29 13:01:00,68.0571,40.7834
2018-10-29 13:16:00,67.6903,42.7976
2018-10-29 13:31:00,67.6324,42.8586
2018-10-29 13:46:00,67.2076,43.9573
2018-10-29 14:01:00,66.7829,45.1169
2018-10-29 14:16:00,66.7443,44.9949
2018-10-29 14:31:00,66.6864,45.2695
2018-10-29 14:46:00,66.4354,45.2390
2018-10-29 15:01:00,66.7443,45.0254
2018-10-29 15:16:00,66.4354,45.4526
2018-10-29 15:31:00,66.6478,44.2625
2018-10-29 15:46:00,66.9953,44.1404
2018-10-29 16:01:00,67.1304,44.6897
2018-10-29 16:16:00,66.7443,44.0793
2018-10-29 16:31:00,67.0532,42.8892
2018-10-29 16:46:00,67.3621,47.6499
2018-10-29 17:01:00,67.4779,47.3752
2018-10-29 17:16:00,67.3042,39.3186
2018-10-29 17:31:00,67.8447,39.2881
2018-10-29 17:46:00,68.1343,39.2881
2018-10-29 18:01:00,68.1729,42.1873
2018-10-29 18:16:00,68.0185,41.2717
2018-10-29 18:31:00,67.9992,39.6848
2018-10-29 18:46:00,67.9799,38.9829
2018-10-29 19:01:00,67.9026,38.3115
2018-10-29 19:16:00,67.8640,38.2200
2018-10-29 19:31:00,67.8640,37.9758
2018-10-29 19:46:00,67.6710,38.3420
2018-10-29 20:01:00,67.8640,37.4265
2018-10-29 20:16:00,67.4972,38.0063
2018-10-29 20:31:00,67.4393,38.3726
2018-10-29 20:46:00,67.2076,38.6472
2018-10-29 21:01:00,67.3042,38.5251
2018-10-29 21:16:00,67.2463,38.7998
2018-10-29 21:31:00,67.5358,38.2505
2018-10-29 21:46:00,67.3428,38.4336
2018-10-29 22:01:00,67.5358,38.1284
2018-10-29 22:16:00,67.2463,38.2505
2018-10-29 22:31:00,67.5938,37.5181
2018-10-29 22:46:00,67.2849,37.4570
2018-10-29 23:01:00,67.4972,36.9077
2018-10-29 23:16:00,67.3428,36.3889
2018-10-29 23:31:00,67.3814,36.4805
2018-10-29 23:46:00,67.3621,36.3584
2018-10-30 00:01:00,67.3235,36.2974
2018-10-30 00:16:00,67.4200,36.0532
2018-10-30 00:31:00,67.7482,35.6870
2018-10-30 00:46:00,67.5744,35.3208
2018-10-30 01:01:00,67.5551,35.1377
2018-10-30 01:16:00,67.4393,34.7104
2018-10-30 01:31:00,67.5938,34.4968
2018-10-30 01:46:00,67.5358,34.2222
2018-10-30 02:01:00,67.1883,34.4053
2018-10-30 02:16:00,67.5358,34.1306
2018-10-30 02:31:00,67.5938,33.5203
2018-10-30 02:46:00,67.4779,33.3372
2018-10-30 03:01:00,67.3621,33.4897
2018-10-30 03:16:00,67.8833,33.2151
2018-10-30 03:31:00,67.7675,32.8794
2018-10-30 03:46:00,67.6517,33.3066
2018-10-30 04:01:00,67.9799,32.2690
2018-10-30 04:16:00,67.8640,32.5437
2018-10-30 04:31:00,67.6710,32.4216
2018-10-30 04:46:00,67.9992,31.9639
2018-10-30 05:01:00,67.5938,32.1165
2018-10-30 05:16:00,67.6710,31.6282
2018-10-30 05:31:00,67.7868,31.3230
2018-10-30 05:46:00,67.5744,31.1704
2018-10-30 06:01:00,67.5551,30.9263
2018-10-30 06:16:00,67.6324,30.4990
2018-10-30 06:31:00,67.6324,30.3770
2018-10-30 06:46:00,67.6903,30.1023
2018-10-30 07:01:00,67.7096,29.9497
2018-10-30 07:16:00,67.7289,29.4919
2018-10-30 07:31:00,67.6324,29.4004
2018-10-30 07:46:00,67.5938,28.8511
2018-10-30 08:01:00,67.5551,28.7900
2018-10-30 08:16:00,67.7482,28.6985
2018-10-30 08:31:00,67.7289,28.6985
2018-10-30 08:46:00,67.7289,29.3394
2018-10-30 09:01:00,67.8640,29.4004
2018-10-30 09:16:00,67.4586,29.9802
2018-10-30 09:31:00,67.4393,30.6516
2018-10-30 09:46:00,67.4393,30.4990
2018-10-30 10:01:00,67.0532,30.4380
2018-10-30 10:16:00,67.2463,30.0718
2018-10-30 10:31:00,66.9953,29.9802
2018-10-30 10:46:00,66.8795,29.8887
2018-10-30 11:01:00,67.3042,29.5835
2018-10-30 11:16:00,67.1883,29.4614
2018-10-30 11:31:00,67.2463,29.3699
2018-10-30 11:46:00,67.5358,28.9731
2018-10-30 12:01:00,67.2849,28.3628
2018-10-30 12:16:00,67.3621,27.4778
2018-10-30 12:31:00,67.7289,26.8369
2018-10-30 12:46:00,67.7096,26.1960
2018-10-30 13:01:00,67.4779,26.1350
2018-10-30 13:16:00,67.6324,25.3721
2018-10-30 13:31:00,68.1343,24.9753
2018-10-30 13:46:00,68.2694,25.1584
2018-10-30 14:01:00,68.2115,25.0669
2018-10-30 14:16:00,68.3853,25.2500
2018-10-30 14:31:00,68.5397,24.8228
2018-10-30 14:46:00,68.5590,24.5176
2018-10-30 15:01:00,68.5783,24.4260
2018-10-30 15:16:00,68.0185,24.8533
2018-10-30 15:31:00,68.3466,23.9988
2018-10-30 15:46:00,68.2115,24.3040
2018-10-30 16:01:00,67.8833,24.4260
